"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus","Games","GP","GameDate","Seconds.Played","playoff_ind"
"201301220CLE","BOS","Rajon Rondo","rondora01",37.65,7,17,0.412,0,2,0,3,4,0.75,3,10,13,8,0,0,5,2,17,-10,1,1,"2013-01-22",2259,0
"201301220CLE","BOS","Paul Pierce","piercpa01",36.8166666666667,3,15,0.2,1,4,0.25,5,6,0.833,4,3,7,7,2,0,4,0,12,-8,1,1,"2013-01-22",2209,0
"201301220CLE","BOS","Kevin Garnett","garneke01",30.6666666666667,5,13,0.385,0,0,NA,6,6,1,0,5,5,3,1,5,2,3,16,-3,1,1,"2013-01-22",1840,0
"201301220CLE","BOS","Brandon Bass","bassbr01",27.55,4,7,0.571,0,0,NA,0,0,NA,2,4,6,1,0,0,2,2,8,-7,1,1,"2013-01-22",1653,0
"201301220CLE","BOS","Avery Bradley","bradlav01",25.65,2,4,0.5,2,2,1,1,2,0.5,1,0,1,1,0,1,1,3,7,-5,1,1,"2013-01-22",1539,0
"201301220CLE","BOS","Jared Sullinger","sullija01",26.2833333333333,5,11,0.455,0,0,NA,2,2,1,5,5,10,0,0,1,0,6,12,-4,1,1,"2013-01-22",1577,0
"201301220CLE","BOS","Jeff Green","greenje02",21.35,1,3,0.333,1,2,0.5,2,2,1,0,3,3,1,0,1,1,0,5,7,1,1,"2013-01-22",1281,0
"201301220CLE","BOS","Jason Terry","terryja01",19.7666666666667,2,5,0.4,0,2,0,0,0,NA,0,0,0,1,1,0,1,0,4,4,1,1,"2013-01-22",1186,0
"201301220CLE","BOS","Courtney Lee","leeco01",14.2666666666667,3,9,0.333,3,5,0.6,0,0,NA,1,2,3,2,1,0,0,2,9,1,1,1,"2013-01-22",856,0
"201301220CLE","CLE","Tristan Thompson","thomptr01",39.65,9,18,0.5,0,0,NA,3,3,1,2,7,9,5,1,1,1,3,21,9,1,1,"2013-01-22",2379,0
"201301220CLE","CLE","Kyrie Irving","irvinky01",37.9166666666667,16,24,0.667,1,3,0.333,7,7,1,0,3,3,5,2,0,5,5,40,11,1,1,"2013-01-22",2275,0
"201301220CLE","CLE","Tyler Zeller","zellety01",37.75,2,10,0.2,0,0,NA,2,2,1,3,7,10,4,0,3,2,6,6,5,1,1,"2013-01-22",2265,0
"201301220CLE","CLE","Dion Waiters","waitedi01",33.3166666666667,3,12,0.25,1,4,0.25,0,0,NA,1,1,2,3,1,0,0,1,7,8,1,1,"2013-01-22",1999,0
"201301220CLE","CLE","Alonzo Gee","geeal01",30.9333333333333,3,7,0.429,0,1,0,4,6,0.667,1,5,6,2,1,0,0,2,10,8,1,1,"2013-01-22",1856,0
"201301220CLE","CLE","Luke Walton","waltolu01",18,3,3,1,0,0,NA,1,2,0.5,1,2,3,7,1,0,2,0,7,2,1,1,"2013-01-22",1080,0
"201301220CLE","CLE","Shaun Livingston","livinsh01",17.65,0,2,0,0,0,NA,2,2,1,0,1,1,1,0,1,1,0,2,-6,1,1,"2013-01-22",1059,0
"201301220CLE","CLE","Daniel Gibson","gibsoda01",14.9833333333333,0,3,0,0,3,0,0,0,NA,0,2,2,1,1,1,1,3,0,-6,1,1,"2013-01-22",899,0
"201301220CLE","CLE","Omri Casspi","casspom01",9.8,1,3,0.333,0,1,0,0,0,NA,0,3,3,0,0,1,1,2,2,-6,1,1,"2013-01-22",588,0
"201301220DET","ORL","Arron Afflalo","afflaar01",37.7166666666667,0,4,0,0,1,0,0,0,NA,0,9,9,5,1,0,0,2,0,-17,1,1,"2013-01-22",2263,0
"201301220DET","ORL","J.J. Redick","redicjj01",37.2666666666667,9,10,0.9,5,6,0.833,3,4,0.75,0,2,2,3,0,0,2,1,26,-2,1,1,"2013-01-22",2236,0
"201301220DET","ORL","Jameer Nelson","nelsoja01",33.4833333333333,6,18,0.333,2,10,0.2,0,0,NA,0,3,3,9,1,0,2,3,14,-4,1,1,"2013-01-22",2009,0
"201301220DET","ORL","Nikola Vucevic","vucevni01",28.3333333333333,5,10,0.5,0,0,NA,0,0,NA,0,9,9,1,0,1,0,3,10,1,1,1,"2013-01-22",1700,0
"201301220DET","ORL","Glen Davis","davisgl01",23.25,4,16,0.25,0,0,NA,3,4,0.75,0,3,3,1,0,0,1,1,11,-13,1,1,"2013-01-22",1395,0
"201301220DET","ORL","E'Twaun Moore","mooreet01",19.55,4,7,0.571,1,2,0.5,0,0,NA,2,3,5,2,1,0,4,2,9,-12,1,1,"2013-01-22",1173,0
"201301220DET","ORL","Maurice Harkless","harklma01",14.5166666666667,2,3,0.667,0,0,NA,0,0,NA,1,0,1,1,0,0,0,1,4,-11,1,1,"2013-01-22",871,0
"201301220DET","ORL","Andrew Nicholson","nichoan01",11.3666666666667,3,5,0.6,0,0,NA,0,0,NA,1,2,3,0,0,1,1,4,6,-3,1,1,"2013-01-22",682,0
"201301220DET","ORL","Gustavo Ayon","ayongu01",9.78333333333333,4,4,1,0,0,NA,0,0,NA,0,0,0,1,0,0,3,2,8,-9,1,1,"2013-01-22",587,0
"201301220DET","ORL","Josh McRoberts","mcrobjo01",9.56666666666667,0,3,0,0,1,0,0,0,NA,1,2,3,1,0,0,0,1,0,-13,1,1,"2013-01-22",574,0
"201301220DET","ORL","Ishmael Smith","smithis01",6.96666666666667,0,1,0,0,0,NA,0,0,NA,1,0,1,2,1,0,0,0,0,2,1,1,"2013-01-22",418,0
"201301220DET","ORL","Kyle O'Quinn","oquinky01",4.1,1,3,0.333,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,2,3,1,1,"2013-01-22",246,0
"201301220DET","ORL","DeQuan Jones","jonesde01",4.1,0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,3,1,1,"2013-01-22",246,0
"201301220DET","DET","Brandon Knight","knighbr03",33.0166666666667,7,17,0.412,3,7,0.429,1,2,0.5,1,3,4,5,3,0,4,2,18,8,1,1,"2013-01-22",1981,0
"201301220DET","DET","Kyle Singler","singlky01",32.8833333333333,3,4,0.75,0,1,0,0,0,NA,3,4,7,1,1,0,0,3,6,0,1,1,"2013-01-22",1973,0
"201301220DET","DET","Greg Monroe","monrogr01",28.85,6,12,0.5,0,0,NA,4,6,0.667,1,5,6,2,1,0,0,1,16,6,1,1,"2013-01-22",1731,0
"201301220DET","DET","Tayshaun Prince","princta01",25.2833333333333,2,6,0.333,0,1,0,2,3,0.667,0,3,3,5,0,0,0,0,6,18,1,1,"2013-01-22",1517,0
"201301220DET","DET","Jason Maxiell","maxieja01",22.8333333333333,3,8,0.375,0,0,NA,5,5,1,5,6,11,1,0,1,1,0,11,12,1,1,"2013-01-22",1370,0
"201301220DET","DET","Will Bynum","bynumwi01",25.6,7,14,0.5,0,1,0,1,1,1,2,2,4,6,0,1,1,2,15,6,1,1,"2013-01-22",1536,0
"201301220DET","DET","Rodney Stuckey","stuckro01",24.9333333333333,6,13,0.462,2,5,0.4,0,0,NA,1,1,2,1,0,0,1,1,14,18,1,1,"2013-01-22",1496,0
"201301220DET","DET","Andre Drummond","drumman01",23.9666666666667,5,7,0.714,0,0,NA,1,4,0.25,3,8,11,0,2,2,1,4,11,13,1,1,"2013-01-22",1438,0
"201301220DET","DET","Charlie Villanueva","villach01",13.3833333333333,2,6,0.333,2,5,0.4,0,0,NA,0,6,6,2,0,1,0,0,6,1,1,1,"2013-01-22",803,0
"201301220DET","DET","Austin Daye","dayeau01",5.65,0,2,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,-4,1,1,"2013-01-22",339,0
"201301220DET","DET","Kim English","engliki01",3.6,1,2,0.5,0,1,0,0,0,NA,0,0,0,0,1,0,0,0,2,-3,1,1,"2013-01-22",216,0
"201301220LAC","OKC","Kevin Durant","duranke01",41.0333333333333,12,19,0.632,5,6,0.833,3,3,1,1,6,7,7,1,0,4,2,32,8,1,1,"2013-01-22",2462,0
"201301220LAC","OKC","Serge Ibaka","ibakase01",38.7666666666667,7,13,0.538,1,1,1,2,2,1,3,6,9,3,0,1,3,6,17,12,1,1,"2013-01-22",2326,0
"201301220LAC","OKC","Russell Westbrook","westbru01",37.65,9,19,0.474,3,6,0.5,5,5,1,0,4,4,6,1,0,5,3,26,0,1,1,"2013-01-22",2259,0
"201301220LAC","OKC","Thabo Sefolosha","sefolth01",22.7,3,5,0.6,3,5,0.6,0,0,NA,0,2,2,1,1,0,1,1,9,-1,1,1,"2013-01-22",1362,0
"201301220LAC","OKC","Kendrick Perkins","perkike01",6.83333333333333,0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,4,0,-8,1,1,"2013-01-22",410,0
"201301220LAC","OKC","Nick Collison","collini01",40.7833333333333,4,8,0.5,0,1,0,0,0,NA,4,3,7,2,1,2,1,5,8,20,1,1,"2013-01-22",2447,0
"201301220LAC","OKC","Kevin Martin","martike02",31.7833333333333,4,9,0.444,3,5,0.6,2,3,0.667,1,2,3,2,1,0,1,1,13,8,1,1,"2013-01-22",1907,0
"201301220LAC","OKC","Reggie Jackson","jacksre01",10.7166666666667,2,5,0.4,0,3,0,0,0,NA,0,2,2,1,1,0,1,3,4,12,1,1,"2013-01-22",643,0
"201301220LAC","OKC","Hasheem Thabeet","thabeha01",4.95,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,1,0,-2,1,1,"2013-01-22",297,0
"201301220LAC","OKC","DeAndre Liggins","liggide01",4.75,0,0,NA,0,0,NA,0,1,0,1,1,2,1,0,0,0,0,0,11,1,1,"2013-01-22",285,0
"201301220LAC","LAC","Blake Griffin","griffbl01",37.2333333333333,11,19,0.579,0,0,NA,9,10,0.9,4,7,11,5,2,1,4,4,31,-6,1,1,"2013-01-22",2234,0
"201301220LAC","LAC","Eric Bledsoe","bledser01",35.1,5,16,0.313,0,0,NA,2,3,0.667,2,0,2,4,1,2,1,3,12,1,1,1,"2013-01-22",2106,0
"201301220LAC","LAC","DeAndre Jordan","jordade01",21.4666666666667,2,2,1,0,0,NA,3,6,0.5,2,4,6,0,1,0,0,0,7,-9,1,1,"2013-01-22",1288,0
"201301220LAC","LAC","Caron Butler","butleca01",21.4666666666667,2,6,0.333,0,3,0,0,0,NA,0,0,0,1,1,2,0,1,4,-9,1,1,"2013-01-22",1288,0
"201301220LAC","LAC","Willie Green","greenwi01",16.1,2,2,1,1,1,1,0,0,NA,0,1,1,0,0,0,0,1,5,0,1,1,"2013-01-22",966,0
"201301220LAC","LAC","Matt Barnes","barnema02",29.4333333333333,4,10,0.4,2,5,0.4,0,0,NA,1,2,3,1,1,1,1,1,10,-6,1,1,"2013-01-22",1766,0
"201301220LAC","LAC","Jamal Crawford","crawfja01",28.2166666666667,6,18,0.333,1,6,0.167,1,2,0.5,0,1,1,3,2,0,2,0,14,-9,1,1,"2013-01-22",1693,0
"201301220LAC","LAC","Lamar Odom","odomla01",26.5333333333333,4,7,0.571,0,1,0,0,0,NA,2,5,7,1,0,0,1,3,8,-3,1,1,"2013-01-22",1592,0
"201301220LAC","LAC","Grant Hill","hillgr01",18.65,3,4,0.75,0,0,NA,0,0,NA,1,3,4,0,0,1,1,2,6,-12,1,1,"2013-01-22",1119,0
"201301220LAC","LAC","Ronny Turiaf","turiaro01",5.8,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,-7,1,1,"2013-01-22",348,0
"201301220MIL","PHI","Evan Turner","turneev01",44.6,8,19,0.421,4,7,0.571,3,4,0.75,0,6,6,7,1,1,2,4,23,-7,1,1,"2013-01-22",2676,0
"201301220MIL","PHI","Jrue Holiday","holidjr01",39.6666666666667,3,12,0.25,0,1,0,3,4,0.75,3,3,6,12,0,1,8,5,9,-12,1,1,"2013-01-22",2380,0
"201301220MIL","PHI","Thaddeus Young","youngth01",37.9166666666667,5,16,0.313,0,0,NA,1,2,0.5,4,5,9,2,2,0,2,1,11,-2,1,1,"2013-01-22",2275,0
"201301220MIL","PHI","Royal Ivey","iveyro01",19.1833333333333,3,3,1,2,2,1,0,0,NA,3,1,4,0,1,0,0,0,8,-11,1,1,"2013-01-22",1151,0
"201301220MIL","PHI","Lavoy Allen","allenla01",11.7166666666667,2,6,0.333,0,0,NA,0,0,NA,2,3,5,0,0,1,1,1,4,-1,1,1,"2013-01-22",703,0
"201301220MIL","PHI","Spencer Hawes","hawessp01",36.2833333333333,10,16,0.625,0,1,0,1,1,1,6,6,12,2,0,0,1,4,21,-7,1,1,"2013-01-22",2177,0
"201301220MIL","PHI","Nick Young","youngni01",32.4833333333333,8,16,0.5,2,5,0.4,2,2,1,1,2,3,3,0,0,2,4,20,5,1,1,"2013-01-22",1949,0
"201301220MIL","PHI","Damien Wilkins","wilkida02",13.95,3,6,0.5,0,0,NA,0,0,NA,0,1,1,2,2,0,0,2,6,0,1,1,"2013-01-22",837,0
"201301220MIL","PHI","Dorell Wright","wrighdo01",4.2,0,1,0,0,0,NA,0,0,NA,0,0,0,1,0,0,0,1,0,-5,1,1,"2013-01-22",252,0
"201301220MIL","MIL","Monta Ellis","ellismo01",43.5333333333333,7,10,0.7,0,1,0,4,6,0.667,0,5,5,10,2,0,2,2,18,11,1,1,"2013-01-22",2612,0
"201301220MIL","MIL","Brandon Jennings","jennibr01",39.0333333333333,8,17,0.471,3,6,0.5,6,6,1,1,0,1,7,3,0,4,0,25,9,1,1,"2013-01-22",2342,0
"201301220MIL","MIL","Ersan Ilyasova","ilyaser01",36.3666666666667,10,17,0.588,2,4,0.5,5,6,0.833,7,9,16,2,3,1,0,2,27,13,1,1,"2013-01-22",2182,0
"201301220MIL","MIL","Larry Sanders","sandela01",32.8166666666667,4,10,0.4,0,0,NA,1,2,0.5,3,2,5,1,0,2,2,3,9,19,1,1,"2013-01-22",1969,0
"201301220MIL","MIL","Luc Mbah a Moute","mbahalu01",20.2833333333333,2,6,0.333,0,0,NA,1,4,0.25,1,2,3,1,0,0,1,1,5,9,1,1,"2013-01-22",1217,0
"201301220MIL","MIL","Mike Dunleavy","dunlemi02",27.7166666666667,4,7,0.571,2,4,0.5,1,3,0.333,0,3,3,0,1,1,1,4,11,-1,1,1,"2013-01-22",1663,0
"201301220MIL","MIL","Ekpe Udoh","udohek01",15.1833333333333,2,3,0.667,0,0,NA,0,2,0,0,1,1,1,1,1,0,0,4,-11,1,1,"2013-01-22",911,0
"201301220MIL","MIL","Beno Udrih","udrihbe01",13.4333333333333,0,2,0,0,1,0,2,2,1,0,1,1,2,0,0,1,1,2,-4,1,1,"2013-01-22",806,0
"201301220MIL","MIL","John Henson","hensojo01",11.6333333333333,4,7,0.571,0,0,NA,1,2,0.5,0,3,3,0,0,0,1,0,9,-5,1,1,"2013-01-22",698,0
"201301230CHA","ATL","Kyle Korver","korveky01",41.1333333333333,8,11,0.727,5,6,0.833,0,0,NA,0,4,4,2,1,0,0,5,21,11,1,1,"2013-01-23",2468,0
"201301230CHA","ATL","Josh Smith","smithjo03",37.5333333333333,15,24,0.625,0,2,0,0,2,0,5,8,13,8,0,3,7,1,30,14,1,1,"2013-01-23",2252,0
"201301230CHA","ATL","Jeff Teague","teaguje01",33.55,4,9,0.444,1,2,0.5,1,2,0.5,0,2,2,6,2,0,4,3,10,11,1,1,"2013-01-23",2013,0
"201301230CHA","ATL","Ivan Johnson","johnsiv01",31.7,4,11,0.364,0,0,NA,4,6,0.667,6,9,15,3,3,1,1,3,12,11,1,1,"2013-01-23",1902,0
"201301230CHA","ATL","DeShawn Stevenson","stevede01",20.8,1,8,0.125,1,6,0.167,0,0,NA,0,3,3,3,0,0,1,0,3,6,1,1,"2013-01-23",1248,0
"201301230CHA","ATL","Jannero Pargo","pargoja01",22.75,3,6,0.5,2,4,0.5,0,0,NA,0,0,0,3,1,0,2,2,8,2,1,1,"2013-01-23",1365,0
"201301230CHA","ATL","John Jenkins","jenkijo01",19.4333333333333,3,7,0.429,2,4,0.5,0,0,NA,0,1,1,4,0,1,0,2,8,7,1,1,"2013-01-23",1166,0
"201301230CHA","ATL","Johan Petro","petrojo01",16.3,2,6,0.333,0,0,NA,0,0,NA,0,2,2,1,0,1,0,1,4,1,1,1,"2013-01-23",978,0
"201301230CHA","ATL","Mike Scott","scottmi01",13.4166666666667,2,3,0.667,0,0,NA,1,2,0.5,2,3,5,1,0,0,1,3,5,0,1,1,"2013-01-23",805,0
"201301230CHA","ATL","Anthony Tolliver","tollian01",3.38333333333333,1,2,0.5,1,1,1,0,0,NA,0,0,0,0,0,0,0,2,3,-3,1,1,"2013-01-23",203,0
"201301230CHA","CHA","Kemba Walker","walkeke02",33.3,4,11,0.364,1,3,0.333,2,3,0.667,1,2,3,5,1,0,5,1,11,-14,1,1,"2013-01-23",1998,0
"201301230CHA","CHA","Bismack Biyombo","biyombi01",26.8333333333333,1,5,0.2,0,0,NA,0,2,0,3,7,10,0,2,4,2,2,2,-8,1,1,"2013-01-23",1610,0
"201301230CHA","CHA","Michael Kidd-Gilchrist","kiddgmi01",24.7,3,6,0.5,0,0,NA,2,2,1,0,3,3,1,2,0,1,2,8,-10,1,1,"2013-01-23",1482,0
"201301230CHA","CHA","Gerald Henderson","hendege02",15.4166666666667,2,6,0.333,0,1,0,2,2,1,0,1,1,1,0,0,1,2,6,-15,1,1,"2013-01-23",925,0
"201301230CHA","CHA","Hakim Warrick","warriha01",14.1333333333333,1,4,0.25,0,0,NA,2,2,1,0,1,1,1,1,0,1,1,4,-11,1,1,"2013-01-23",848,0
"201301230CHA","CHA","Ramon Sessions","sessira01",30.1333333333333,10,16,0.625,1,2,0.5,6,6,1,0,3,3,5,2,0,1,2,27,-1,1,1,"2013-01-23",1808,0
"201301230CHA","CHA","Jeff Adrien","adrieje01",26.0166666666667,1,6,0.167,0,0,NA,4,4,1,1,3,4,1,1,2,0,1,6,1,1,1,"2013-01-23",1561,0
"201301230CHA","CHA","Jeff Taylor","tayloje03",24.4333333333333,3,8,0.375,1,5,0.2,2,2,1,0,1,1,2,0,0,1,1,9,-3,1,1,"2013-01-23",1466,0
"201301230CHA","CHA","Ben Gordon","gordobe01",23.4,6,12,0.5,3,4,0.75,0,0,NA,0,6,6,1,1,2,4,2,15,7,1,1,"2013-01-23",1404,0
"201301230CHA","CHA","Brendan Haywood","haywobr01",21.65,0,2,0,0,0,NA,4,6,0.667,6,3,9,1,1,0,2,1,4,-6,1,1,"2013-01-23",1299,0
"201301230CHI","DET","Greg Monroe","monrogr01",37.25,4,13,0.308,0,0,NA,1,3,0.333,3,5,8,6,1,0,2,2,9,-4,1,1,"2013-01-23",2235,0
"201301230CHI","DET","Tayshaun Prince","princta01",34.1666666666667,5,12,0.417,1,2,0.5,0,0,NA,0,3,3,1,1,0,0,1,11,4,1,1,"2013-01-23",2050,0
"201301230CHI","DET","Brandon Knight","knighbr03",34.05,4,9,0.444,0,3,0,5,5,1,1,1,2,7,0,1,2,1,13,2,1,1,"2013-01-23",2043,0
"201301230CHI","DET","Jason Maxiell","maxieja01",31.5,3,6,0.5,0,0,NA,0,0,NA,3,8,11,1,1,2,2,3,6,2,1,1,"2013-01-23",1890,0
"201301230CHI","DET","Kyle Singler","singlky01",24.7666666666667,5,7,0.714,2,2,1,0,1,0,1,1,2,0,1,0,0,3,12,-5,1,1,"2013-01-23",1486,0
"201301230CHI","DET","Rodney Stuckey","stuckro01",25.9333333333333,5,16,0.313,0,4,0,1,2,0.5,0,0,0,4,0,0,3,3,11,-8,1,1,"2013-01-23",1556,0
"201301230CHI","DET","Andre Drummond","drumman01",22.15,4,6,0.667,0,0,NA,0,0,NA,4,3,7,0,1,1,1,3,8,-3,1,1,"2013-01-23",1329,0
"201301230CHI","DET","Will Bynum","bynumwi01",16.1666666666667,3,9,0.333,0,1,0,3,3,1,1,2,3,1,0,0,1,2,9,-6,1,1,"2013-01-23",970,0
"201301230CHI","DET","Austin Daye","dayeau01",8.95,1,3,0.333,1,1,1,0,0,NA,0,0,0,0,0,0,1,1,3,4,1,1,"2013-01-23",537,0
"201301230CHI","DET","Charlie Villanueva","villach01",5.06666666666667,0,1,0,0,0,NA,0,0,NA,0,1,1,0,1,0,0,3,0,-1,1,1,"2013-01-23",304,0
"201301230CHI","CHI","Jimmy Butler","butleji01",46.4833333333333,6,14,0.429,1,4,0.25,5,6,0.833,5,4,9,4,1,1,1,0,18,5,1,1,"2013-01-23",2789,0
"201301230CHI","CHI","Joakim Noah","noahjo01",45.1166666666667,3,8,0.375,0,1,0,4,8,0.5,5,13,18,2,2,1,5,3,10,7,1,1,"2013-01-23",2707,0
"201301230CHI","CHI","Kirk Hinrich","hinriki01",33.9333333333333,0,5,0,0,2,0,0,0,NA,0,3,3,3,1,1,2,4,0,-10,1,1,"2013-01-23",2036,0
"201301230CHI","CHI","Carlos Boozer","boozeca01",26.5166666666667,7,14,0.5,0,0,NA,2,2,1,1,5,6,2,0,0,1,3,16,-2,1,1,"2013-01-23",1591,0
"201301230CHI","CHI","Richard Hamilton","hamilri01",21.3666666666667,4,8,0.5,1,2,0.5,2,2,1,0,1,1,2,0,0,3,3,11,-5,1,1,"2013-01-23",1282,0
"201301230CHI","CHI","Taj Gibson","gibsota01",24.25,5,7,0.714,0,0,NA,4,5,0.8,3,1,4,1,0,2,1,2,14,3,1,1,"2013-01-23",1455,0
"201301230CHI","CHI","Nate Robinson","robinna01",21.2666666666667,4,9,0.444,1,3,0.333,2,2,1,0,1,1,7,0,0,0,1,11,13,1,1,"2013-01-23",1276,0
"201301230CHI","CHI","Marco Belinelli","belinma01",20.95,2,5,0.4,0,1,0,1,1,1,0,1,1,0,1,0,1,2,5,6,1,1,"2013-01-23",1257,0
"201301230CHI","CHI","Nazr Mohammed","mohamna01",0.133333333333333,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,-2,1,1,"2013-01-23",8,0
"201301230GSW","OKC","Kevin Durant","duranke01",39.1,10,17,0.588,2,3,0.667,11,12,0.917,0,5,5,9,1,3,6,3,33,-14,1,1,"2013-01-23",2346,0
"201301230GSW","OKC","Russell Westbrook","westbru01",35.7,3,16,0.188,0,5,0,4,6,0.667,0,5,5,4,1,0,6,2,10,-12,1,1,"2013-01-23",2142,0
"201301230GSW","OKC","Kendrick Perkins","perkike01",32.6833333333333,6,8,0.75,0,0,NA,0,0,NA,2,4,6,2,0,1,1,5,12,-10,1,1,"2013-01-23",1961,0
"201301230GSW","OKC","Thabo Sefolosha","sefolth01",31.8333333333333,1,7,0.143,1,5,0.2,2,2,1,1,4,5,2,2,0,0,3,5,-12,1,1,"2013-01-23",1910,0
"201301230GSW","OKC","Serge Ibaka","ibakase01",27.4,5,9,0.556,0,0,NA,2,4,0.5,2,3,5,0,1,3,3,0,12,-9,1,1,"2013-01-23",1644,0
"201301230GSW","OKC","Kevin Martin","martike02",31.85,6,9,0.667,2,3,0.667,2,2,1,1,0,1,0,4,0,2,3,16,9,1,1,"2013-01-23",1911,0
"201301230GSW","OKC","Nick Collison","collini01",18.95,2,6,0.333,0,0,NA,0,0,NA,1,2,3,0,0,0,1,2,4,5,1,1,"2013-01-23",1137,0
"201301230GSW","OKC","Reggie Jackson","jacksre01",12.3,2,5,0.4,0,0,NA,1,1,1,1,5,6,3,0,0,0,0,5,7,1,1,"2013-01-23",738,0
"201301230GSW","OKC","DeAndre Liggins","liggide01",7.06666666666667,1,1,1,0,0,NA,0,0,NA,1,1,2,0,0,0,0,1,2,6,1,1,"2013-01-23",424,0
"201301230GSW","OKC","Perry Jones","jonespe01",3.11666666666667,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,0,5,1,1,"2013-01-23",187,0
"201301230GSW","GSW","David Lee","leeda02",41.8666666666667,9,18,0.5,0,0,NA,4,5,0.8,4,8,12,1,0,0,3,3,22,6,1,1,"2013-01-23",2512,0
"201301230GSW","GSW","Stephen Curry","curryst01",41.6,11,27,0.407,3,14,0.214,6,6,1,1,2,3,7,4,0,2,1,31,8,1,1,"2013-01-23",2496,0
"201301230GSW","GSW","Klay Thompson","thompkl01",29.9333333333333,6,11,0.545,3,6,0.5,4,4,1,0,1,1,2,0,0,1,6,19,13,1,1,"2013-01-23",1796,0
"201301230GSW","GSW","Harrison Barnes","barneha02",25.6166666666667,0,5,0,0,1,0,2,2,1,0,7,7,2,1,0,1,2,2,16,1,1,"2013-01-23",1537,0
"201301230GSW","GSW","Festus Ezeli","ezelife01",23.3333333333333,0,1,0,0,0,NA,1,2,0.5,3,1,4,0,3,2,3,0,1,4,1,1,"2013-01-23",1400,0
"201301230GSW","GSW","Jarrett Jack","jackja01",30.2833333333333,4,9,0.444,0,2,0,1,2,0.5,0,3,3,8,1,0,3,2,9,-7,1,1,"2013-01-23",1817,0
"201301230GSW","GSW","Carl Landry","landrca01",25.7166666666667,7,12,0.583,0,0,NA,6,6,1,3,4,7,0,1,0,1,2,20,-8,1,1,"2013-01-23",1543,0
"201301230GSW","GSW","Richard Jefferson","jefferi01",10.4166666666667,0,1,0,0,0,NA,0,0,NA,0,3,3,0,0,0,1,0,0,-9,1,1,"2013-01-23",625,0
"201301230GSW","GSW","Draymond Green","greendr01",7.18333333333333,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,-1,1,1,"2013-01-23",431,0
"201301230GSW","GSW","Andris Biedrins","biedran01",3.68333333333333,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,3,0,3,1,1,"2013-01-23",221,0
"201301230GSW","GSW","Kent Bazemore","bazemke01",0.266666666666667,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,"2013-01-23",16,0
"201301230GSW","GSW","Charles Jenkins","jenkich01",0.116666666666667,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,1,"2013-01-23",7,0
"201301230HOU","DEN","Andre Iguodala","iguodan01",36.1666666666667,5,11,0.455,0,2,0,4,5,0.8,2,4,6,5,3,0,1,1,14,3,1,1,"2013-01-23",2170,0
"201301230HOU","DEN","Danilo Gallinari","gallida01",35.6333333333333,6,13,0.462,3,5,0.6,3,4,0.75,3,3,6,3,0,3,0,1,18,4,1,1,"2013-01-23",2138,0
"201301230HOU","DEN","Ty Lawson","lawsoty01",33.4166666666667,8,15,0.533,2,4,0.5,3,4,0.75,1,3,4,7,2,0,4,0,21,2,1,1,"2013-01-23",2005,0
"201301230HOU","DEN","Kosta Koufos","koufoko01",29,4,9,0.444,0,0,NA,0,2,0,3,3,6,1,1,1,1,5,8,-6,1,1,"2013-01-23",1740,0
"201301230HOU","DEN","Kenneth Faried","farieke01",20.1166666666667,0,2,0,0,0,NA,0,0,NA,0,6,6,1,2,1,2,0,0,2,1,1,"2013-01-23",1207,0
"201301230HOU","DEN","Wilson Chandler","chandwi01",23.7333333333333,7,15,0.467,2,3,0.667,4,5,0.8,0,6,6,0,3,0,1,1,20,17,1,1,"2013-01-23",1424,0
"201301230HOU","DEN","Andre Miller","millean02",22.6666666666667,1,5,0.2,0,2,0,0,0,NA,0,2,2,4,0,0,2,0,2,5,1,1,"2013-01-23",1360,0
"201301230HOU","DEN","Corey Brewer","breweco01",22.05,3,8,0.375,1,5,0.2,1,3,0.333,0,3,3,1,1,0,1,3,8,12,1,1,"2013-01-23",1323,0
"201301230HOU","DEN","JaVale McGee","mcgeeja01",15.5166666666667,6,7,0.857,0,0,NA,2,2,1,2,0,2,0,1,3,1,1,14,16,1,1,"2013-01-23",931,0
